2024-09-24T13:48:11.222+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:12.226+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:13.229+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:14.231+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:15.242+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:16.250+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:17.255+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:18.261+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:19.272+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:20.284+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:21.287+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:22.288+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:23.293+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:24.301+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:25.302+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:26.306+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:27.313+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:28.320+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:29.320+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:30.323+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:31.338+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:32.354+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:33.355+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:33.849+09:00,rnjsa,Action,EditorCopy,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:34.363+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:35.373+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:36.381+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:37.397+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:38.406+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:39.412+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:40.415+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:41.421+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:42.424+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:43.426+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:43.552+09:00,rnjsa,Action,$SelectAll,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:43.889+09:00,rnjsa,Action,EditorCopy,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:48:44.434+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:45.451+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:46.457+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:47.459+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:48.469+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:49.476+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:50.490+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:51.492+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:52.504+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:53.507+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:54.514+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:55.526+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:56.538+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:57.539+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:58.554+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:48:59.556+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:00.557+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:01.562+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:49:02.564+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:49:03.566+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:04.587+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:05.595+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:06.610+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:07.612+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:08.621+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:09.636+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:10.643+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:11.658+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:12.667+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:13.681+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:14.698+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:15.702+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:16.718+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:17.724+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:18.728+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:19.731+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:20.734+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:21.739+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:22.747+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:23.759+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:24.763+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:25.765+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:26.780+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:27.786+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:28.793+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:29.794+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:30.795+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:31.808+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:49:32.817+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Dialog,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:49:33.827+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:49:34.829+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:49:35.831+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:49:36.834+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:49:37.842+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:49:38.857+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:49:39.875+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,18,1,변경
2024-09-24T13:49:40.876+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,15,43,변경
2024-09-24T13:49:41.878+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,15,43,변경
2024-09-24T13:49:42.880+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,15,43,변경
2024-09-24T13:49:43.882+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,15,43,변경
2024-09-24T13:49:44.884+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,15,43,변경
2024-09-24T13:49:45.885+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,15,43,변경
2024-09-24T13:49:46.887+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,15,43,변경
2024-09-24T13:49:47.889+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,15,43,변경
2024-09-24T13:49:48.891+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,15,43,변경
2024-09-24T13:49:49.893+09:00,rnjsa,IdeState,Active,URIVariableExtractor,Editor,C:/Users/rnjsa/OneDrive/Desktop/2024/semester 2/PlatformBasedProgramming/URIVariableExtractor/src/TestStringMatcherWithRegex.java,,15,43,변경
2024-09-24T13:49:50.903+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:51.909+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:52.916+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:53.918+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:54.932+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:55.933+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:56.948+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:57.957+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:58.964+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:49:59.978+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:50:00.981+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:50:01.983+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:50:02.988+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:50:03.995+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:50:05.006+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:50:06.012+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
2024-09-24T13:50:07.033+09:00,rnjsa,IdeState,Inactive,,,,,-1,-1,
